Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
9/19/2016,2016,9,19,Monday,38,2016-38,214.13,214.88,213.03,213.41,80250500,193.57,0.000187406,195.19,195.7674
9/20/2016,2016,9,20,Tuesday,38,2016-38,214.41,214.59,213.38,213.42,69665300,193.58,4.69E-05,194.9642857,195.7872
9/21/2016,2016,9,21,Wednesday,38,2016-38,214.24,216.03,213.44,215.82,110284400,195.76,0.011245486,194.9342857,195.8226
9/22/2016,2016,9,22,Thursday,38,2016-38,217,217.53,216.71,217.18,76678700,196.99,0.00630125,194.9914286,195.8832
9/23/2016,2016,9,23,Friday,38,2016-38,216.72,216.88,215.88,215.99,73630900,195.91,-0.005479156,194.9078571,195.9004
9/26/2016,2016,9,26,Monday,39,2016-39,215.02,215.23,214.01,214.24,89827300,194.33,-0.008102286,194.6692857,195.8912
9/27/2016,2016,9,27,Tuesday,39,2016-39,214.05,215.68,213.62,215.57,78494800,195.53,0.00620819,194.5171429,195.8956
9/28/2016,2016,9,28,Wednesday,39,2016-39,215.83,216.82,214.71,216.64,87411000,196.5,0.004963519,194.4671429,195.9234
9/29/2016,2016,9,29,Thursday,39,2016-39,216.4,216.87,214.04,214.68,128070600,194.73,-0.009047373,194.6278571,195.8996
9/30/2016,2016,9,30,Friday,39,2016-39,215.65,217.12,215.36,216.3,117202900,196.2,0.00754616,194.6957143,195.92
10/3/2016,2016,10,3,Monday,40,2016-40,215.82,216.04,215.04,215.78,83512100,195.72,-0.002404049,194.93,195.9132
10/4/2016,2016,10,4,Tuesday,40,2016-40,215.91,216.17,213.99,214.68,119948100,194.73,-0.005097848,195.0985714,195.8972
10/5/2016,2016,10,5,Wednesday,40,2016-40,215.41,216.13,215.33,215.63,72816000,195.59,0.004425154,195.1914286,195.8966
10/6/2016,2016,10,6,Thursday,40,2016-40,215.37,216.04,214.74,215.78,62927400,195.72,0.000695737,195.3471429,195.9028
10/7/2016,2016,10,7,Friday,40,2016-40,216.1,216.3,214.19,215.04,89788300,195.05,-0.00342949,195.4528571,195.8912
10/10/2016,2016,10,10,Monday,41,2016-41,216.16,216.7,215.99,216.16,51855000,196.07,0.005208328,195.6307143,195.8936
10/11/2016,2016,10,11,Tuesday,41,2016-41,215.66,215.74,212.58,213.43,130367400,193.59,-0.01262953,195.4757143,195.8496
10/12/2016,2016,10,12,Wednesday,41,2016-41,213.59,214.32,213.01,213.71,73866100,193.85,0.001312101,195.2514286,195.836
10/13/2016,2016,10,13,Thursday,41,2016-41,212.16,213.59,211.21,213.01,101357000,193.21,-0.003275836,195.0585714,195.7982
10/14/2016,2016,10,14,Friday,41,2016-41,214.15,214.69,213.03,213.12,93346200,193.31,0.000516335,194.9857143,195.7582
10/17/2016,2016,10,17,Monday,42,2016-42,213.09,213.39,212.17,212.38,58275700,192.64,-0.003471901,194.7792857,195.6728
10/18/2016,2016,10,18,Tuesday,42,2016-42,214.24,214.31,213.27,213.71,76869700,193.85,0.006262481,194.59,195.614
