Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
9/19/2017,2017,9,19,Tuesday,38,2017-38,11.25,11.25,11.25,11.25,0,10.18,0.000889724,10.19285714,10.1586
9/20/2017,2017,9,20,Wednesday,38,2017-38,11.26,11.26,11.26,11.26,0,10.19,0.000888933,10.19428571,10.16
9/21/2017,2017,9,21,Thursday,38,2017-38,11.25,11.25,11.25,11.25,0,10.18,-0.000888143,10.19357143,10.161
9/22/2017,2017,9,22,Friday,38,2017-38,11.26,11.26,11.26,11.26,0,10.19,0.000888933,10.19214286,10.1622
9/25/2017,2017,9,25,Monday,39,2017-39,11.23,11.23,11.23,11.23,0,10.16,-0.002664337,10.18928571,10.1626
9/26/2017,2017,9,26,Tuesday,39,2017-39,11.22,11.22,11.22,11.22,0,10.15,-0.000890516,10.18571429,10.1626
9/27/2017,2017,9,27,Wednesday,39,2017-39,11.23,11.23,11.23,11.23,0,10.16,0.00089131,10.18142857,10.1628
9/28/2017,2017,9,28,Thursday,39,2017-39,11.24,11.24,11.24,11.24,0,10.17,0.000890422,10.17857143,10.1632
9/29/2017,2017,9,29,Friday,39,2017-39,11.25,11.25,11.25,11.25,0,10.18,0.000889724,10.17642857,10.1638
10/2/2017,2017,10,2,Monday,40,2017-40,11.26,11.26,11.26,11.26,0,10.19,0.000888933,10.175,10.1644
10/3/2017,2017,10,3,Tuesday,40,2017-40,11.28,11.28,11.28,11.28,0,10.21,0.0017761,10.17642857,10.1654
10/4/2017,2017,10,4,Wednesday,40,2017-40,11.3,11.3,11.3,11.3,0,10.23,0.001773138,10.18071429,10.1664
10/5/2017,2017,10,5,Thursday,40,2017-40,11.3,11.3,11.3,11.3,0,10.23,0,10.185,10.1672
10/6/2017,2017,10,6,Friday,40,2017-40,11.29,11.29,11.29,11.29,0,10.22,-0.000885,10.18857143,10.1682
10/9/2017,2017,10,9,Monday,41,2017-41,11.29,11.29,11.29,11.29,0,10.22,0,10.19142857,10.1692
10/10/2017,2017,10,10,Tuesday,41,2017-41,11.3,11.3,11.3,11.3,0,10.23,0.000885783,10.19428571,10.1706
10/11/2017,2017,10,11,Wednesday,41,2017-41,11.31,11.31,11.31,11.31,0,10.23,0.000884906,10.19785714,10.1722
10/12/2017,2017,10,12,Thursday,41,2017-41,11.3,11.3,11.3,11.3,0,10.23,-0.000884124,10.20071429,10.1738
10/13/2017,2017,10,13,Friday,41,2017-41,11.31,11.31,11.31,11.31,0,10.23,0.000884906,10.20571429,10.1756
10/16/2017,2017,10,16,Monday,42,2017-42,11.31,11.31,11.31,11.31,0,10.23,0,10.21142857,10.1772
10/17/2017,2017,10,17,Tuesday,42,2017-42,11.3,11.3,11.3,11.3,0,10.23,-0.000884124,10.21642857,10.1788
10/18/2017,2017,10,18,Wednesday,42,2017-42,11.3,11.3,11.3,11.3,0,10.23,0,10.22071429,10.1804
10/19/2017,2017,10,19,Thursday,42,2017-42,11.29,11.29,11.29,11.29,0,10.22,-0.000885,10.22357143,10.1822
10/20/2017,2017,10,20,Friday,42,2017-42,11.31,11.31,11.31,11.31,0,10.23,0.001771474,10.22642857,10.1844
10/23/2017,2017,10,23,Monday,43,2017-43,11.3,11.3,11.3,11.3,0,10.23,-0.000884124,10.22785714,10.1866
10/24/2017,2017,10,24,Tuesday,43,2017-43,11.31,11.31,11.31,11.31,0,10.23,0.000884906,10.22785714,10.1886
10/25/2017,2017,10,25,Wednesday,43,2017-43,11.28,11.28,11.28,11.28,0,10.21,-0.002652558,10.22642857,10.1906
10/26/2017,2017,10,26,Thursday,43,2017-43,11.28,11.28,11.28,11.28,0,10.21,0,10.22571429,10.1922
10/27/2017,2017,10,27,Friday,43,2017-43,11.29,11.29,11.29,11.29,0,10.22,0.000886569,10.22571429,10.194
10/30/2017,2017,10,30,Monday,44,2017-44,11.28,11.28,11.28,11.28,0,10.21,-0.000885783,10.22428571,10.1956
10/31/2017,2017,10,31,Tuesday,44,2017-44,11.3,11.3,11.3,11.3,0,10.23,0.001773138,10.22428571,10.1976
11/1/2017,2017,11,1,Wednesday,44,2017-44,11.31,11.31,11.31,11.31,0,10.23,0.000884906,10.22428571,10.1994
11/2/2017,2017,11,2,Thursday,44,2017-44,11.31,11.31,11.31,11.31,0,10.23,0,10.22428571,10.2012
11/3/2017,2017,11,3,Friday,44,2017-44,11.33,11.33,11.33,11.33,0,10.25,0.001768434,10.22571429,10.2032
11/6/2017,2017,11,6,Monday,45,2017-45,11.35,11.35,11.35,11.35,0,10.27,0.001765126,10.22857143,10.2056
11/7/2017,2017,11,7,Tuesday,45,2017-45,11.32,11.32,11.32,11.32,0,10.24,-0.002643117,10.22928571,10.2072
11/8/2017,2017,11,8,Wednesday,45,2017-45,11.33,11.33,11.33,11.33,0,10.25,0.000883436,10.23142857,10.209
11/9/2017,2017,11,9,Thursday,45,2017-45,11.31,11.31,11.31,11.31,0,10.23,-0.001765312,10.23142857,10.2102
11/10/2017,2017,11,10,Friday,45,2017-45,11.32,11.32,11.32,11.32,0,10.24,0.000884217,10.23214286,10.2112
11/13/2017,2017,11,13,Monday,46,2017-46,11.31,11.31,11.31,11.31,0,10.23,-0.000883436,10.23214286,10.2116
11/14/2017,2017,11,14,Tuesday,46,2017-46,11.3,11.3,11.3,11.3,0,10.23,-0.000884124,10.23357143,10.2122
11/15/2017,2017,11,15,Wednesday,46,2017-46,11.26,11.26,11.26,11.26,0,10.19,-0.003539812,10.23214286,10.212
11/16/2017,2017,11,16,Thursday,46,2017-46,11.31,11.31,11.31,11.31,0,10.23,0.004440436,10.23285714,10.2122
11/17/2017,2017,11,17,Friday,46,2017-46,11.31,11.31,11.31,11.31,0,10.23,0,10.23428571,10.2126
11/20/2017,2017,11,20,Monday,47,2017-47,11.32,11.32,11.32,11.32,0,10.24,0.000884217,10.235,10.2132
11/21/2017,2017,11,21,Tuesday,47,2017-47,11.35,11.35,11.35,11.35,0,10.27,0.002650122,10.23785714,10.2144
11/22/2017,2017,11,22,Wednesday,47,2017-47,11.35,11.35,11.35,11.35,0,10.27,0,10.24071429,10.216
11/24/2017,2017,11,24,Friday,47,2017-47,11.37,11.37,11.37,11.37,0,10.29,0.001762202,10.24357143,10.2184
11/27/2017,2017,11,27,Monday,48,2017-48,11.34,11.34,11.34,11.34,0,10.26,-0.00263856,10.24285714,10.2202
11/28/2017,2017,11,28,Tuesday,48,2017-48,11.36,11.36,11.36,11.36,0,10.28,0.001763663,10.24571429,10.2224
11/29/2017,2017,11,29,Wednesday,48,2017-48,11.34,11.34,11.34,11.34,0,10.26,-0.001760558,10.24642857,10.224
11/30/2017,2017,11,30,Thursday,48,2017-48,11.38,11.38,11.38,11.38,0,10.3,0.003527512,10.25142857,10.2262
12/1/2017,2017,12,1,Friday,48,2017-48,11.36,11.36,11.36,11.36,0,10.28,-0.001757649,10.25428571,10.2282
12/4/2017,2017,12,4,Monday,49,2017-49,11.36,11.36,11.36,11.36,0,10.28,0,10.25785714,10.23
12/5/2017,2017,12,5,Tuesday,49,2017-49,11.34,11.34,11.34,11.34,0,10.26,-0.001760558,10.26,10.232
12/6/2017,2017,12,6,Wednesday,49,2017-49,11.33,11.33,11.33,11.33,0,10.25,-0.000881785,10.26428571,10.234
12/7/2017,2017,12,7,Thursday,49,2017-49,11.37,11.37,11.37,11.37,0,10.29,0.003530439,10.26857143,10.2366
12/8/2017,2017,12,8,Friday,49,2017-49,11.39,11.39,11.39,11.39,0,10.31,0.001759102,10.27428571,10.2394
12/11/2017,2017,12,11,Monday,50,2017-50,11.4,11.4,11.4,11.4,0,10.32,0.000877821,10.28,10.2422
12/12/2017,2017,12,12,Tuesday,50,2017-50,11.39,11.39,11.39,11.39,0,10.31,-0.000877052,10.28285714,10.2446
12/13/2017,2017,12,13,Wednesday,50,2017-50,11.39,11.39,11.39,11.39,0,10.31,0,10.28571429,10.2466
12/14/2017,2017,12,14,Thursday,50,2017-50,11.38,11.38,11.38,11.38,0,10.3,-0.000877914,10.28642857,10.248
12/15/2017,2017,12,15,Friday,50,2017-50,11.4,11.4,11.4,11.4,0,10.32,0.001757278,10.29071429,10.2498
12/18/2017,2017,12,18,Monday,51,2017-51,11.43,11.43,11.43,11.43,0,10.34,0.002631524,10.295,10.2522
12/19/2017,2017,12,19,Tuesday,51,2017-51,11.43,11.43,11.43,11.43,0,10.34,0,10.30071429,10.2546
12/20/2017,2017,12,20,Wednesday,51,2017-51,11.44,11.44,11.44,11.44,0,10.35,0.000874934,10.30428571,10.257
12/21/2017,2017,12,21,Thursday,51,2017-51,11.46,11.46,11.46,11.46,0,10.37,0.001748246,10.31071429,10.2598
12/22/2017,2017,12,22,Friday,51,2017-51,11.46,11.46,11.46,11.46,0,10.37,0,10.31714286,10.2626
12/26/2017,2017,12,26,Tuesday,52,2017-52,11.46,11.46,11.46,11.46,0,10.37,0,10.325,10.2654
12/27/2017,2017,12,27,Wednesday,52,2017-52,11.47,11.47,11.47,11.47,0,10.38,0.000872644,10.33428571,10.2684
12/28/2017,2017,12,28,Thursday,52,2017-52,11.33,11.33,11.33,11.33,0,10.39,0.000618284,10.34142857,10.2716
12/29/2017,2017,12,29,Friday,52,2017-52,11.32,11.32,11.32,11.32,0,10.38,-0.000882639,10.34642857,10.2746
1/2/2018,2018,1,2,Tuesday,0,2018-00,11.36,11.36,11.36,11.36,0,10.41,0.00353349,10.35285714,10.2784
1/3/2018,2018,1,3,Wednesday,0,2018-00,11.38,11.38,11.38,11.38,0,10.43,0.001760707,10.36142857,10.2824
1/4/2018,2018,1,4,Thursday,0,2018-00,11.41,11.41,11.41,11.41,0,10.46,0.002636099,10.37214286,10.287
1/5/2018,2018,1,5,Friday,0,2018-00,11.43,11.43,11.43,11.43,0,10.48,0.001752809,10.385,10.292
1/8/2018,2018,1,8,Monday,1,2018-01,11.43,11.43,11.43,11.43,0,10.48,0,10.39642857,10.2974
1/9/2018,2018,1,9,Tuesday,1,2018-01,11.45,11.45,11.45,11.45,0,10.5,0.001749924,10.40785714,10.3032
1/10/2018,2018,1,10,Wednesday,1,2018-01,11.44,11.44,11.44,11.44,0,10.49,-0.000873479,10.41857143,10.3086
1/11/2018,2018,1,11,Thursday,1,2018-01,11.48,11.48,11.48,11.48,0,10.52,0.003496517,10.43071429,10.3148
1/12/2018,2018,1,12,Friday,1,2018-01,11.51,11.51,11.51,11.51,0,10.55,0.002613318,10.44357143,10.3212
1/16/2018,2018,1,16,Tuesday,2,2018-02,11.47,11.47,11.47,11.47,0,10.51,-0.003475342,10.45357143,10.3268
1/17/2018,2018,1,17,Wednesday,2,2018-02,11.5,11.5,11.5,11.5,0,10.54,0.002615597,10.46571429,10.333
1/18/2018,2018,1,18,Thursday,2,2018-02,11.5,11.5,11.5,11.5,0,10.54,0,10.47714286,10.3388
1/19/2018,2018,1,19,Friday,2,2018-02,11.51,11.51,11.51,11.51,0,10.55,0.000869591,10.48857143,10.3444
1/22/2018,2018,1,22,Monday,3,2018-03,11.53,11.53,11.53,11.53,0,10.57,0.00173749,10.50214286,10.351
1/23/2018,2018,1,23,Tuesday,3,2018-03,11.55,11.55,11.55,11.55,0,10.59,0.001734567,10.515,10.3578
1/24/2018,2018,1,24,Wednesday,3,2018-03,11.55,11.55,11.55,11.55,0,10.59,0,10.52642857,10.365
1/25/2018,2018,1,25,Thursday,3,2018-03,11.55,11.55,11.55,11.55,0,10.59,0,10.53571429,10.372
1/26/2018,2018,1,26,Friday,3,2018-03,11.56,11.56,11.56,11.56,0,10.6,0.000865917,10.54428571,10.3794
1/29/2018,2018,1,29,Monday,4,2018-04,11.54,11.54,11.54,11.54,0,10.58,-0.001730065,10.55142857,10.3864
1/30/2018,2018,1,30,Tuesday,4,2018-04,11.5,11.5,11.5,11.5,0,10.54,-0.003466217,10.55428571,10.3934
1/31/2018,2018,1,31,Wednesday,4,2018-04,11.51,11.51,11.51,11.51,0,10.55,0.000869591,10.55857143,10.3998
2/1/2018,2018,2,1,Thursday,4,2018-04,11.51,11.51,11.51,11.51,0,10.55,0,10.56071429,10.4062
2/2/2018,2018,2,2,Friday,4,2018-04,11.44,11.44,11.44,11.44,0,10.49,-0.006081758,10.55642857,10.4112
2/5/2018,2018,2,5,Monday,5,2018-05,11.36,11.36,11.36,11.36,0,10.41,-0.006993033,10.54928571,10.414
2/6/2018,2018,2,6,Tuesday,5,2018-05,11.37,11.37,11.37,11.37,0,10.42,0.000880308,10.54071429,10.417
2/7/2018,2018,2,7,Wednesday,5,2018-05,11.37,11.37,11.37,11.37,0,10.42,0,10.53214286,10.4196
2/8/2018,2018,2,8,Thursday,5,2018-05,11.27,11.27,11.27,11.27,0,10.33,-0.00879497,10.51642857,10.421
2/9/2018,2018,2,9,Friday,5,2018-05,11.26,11.26,11.26,11.26,0,10.32,-0.00088743,10.49857143,10.4218
2/12/2018,2018,2,12,Monday,6,2018-06,11.31,11.31,11.31,11.31,0,10.37,0.004440537,10.48285714,10.424
2/13/2018,2018,2,13,Tuesday,6,2018-06,11.31,11.31,11.31,11.31,0,10.37,0,10.46714286,10.4254
2/14/2018,2018,2,14,Wednesday,6,2018-06,11.37,11.37,11.37,11.37,0,10.42,0.005305013,10.455,10.4282
2/15/2018,2018,2,15,Thursday,6,2018-06,11.41,11.41,11.41,11.41,0,10.46,0.003518043,10.445,10.4318
2/16/2018,2018,2,16,Friday,6,2018-06,11.42,11.42,11.42,11.42,0,10.47,0.00087645,10.43714286,10.436
2/20/2018,2018,2,20,Tuesday,7,2018-07,11.41,11.41,11.41,11.41,0,10.46,-0.000875683,10.43142857,10.4402
2/21/2018,2018,2,21,Wednesday,7,2018-07,11.43,11.43,11.43,11.43,0,10.48,0.001752809,10.42642857,10.444
2/22/2018,2018,2,22,Thursday,7,2018-07,11.42,11.42,11.42,11.42,0,10.47,-0.000874826,10.42071429,10.4472
2/23/2018,2018,2,23,Friday,7,2018-07,11.44,11.44,11.44,11.44,0,10.49,0.001751274,10.42071429,10.4506
2/26/2018,2018,2,26,Monday,8,2018-08,11.46,11.46,11.46,11.46,0,10.5,0.001748304,10.42714286,10.4544
2/27/2018,2018,2,27,Tuesday,8,2018-08,11.44,11.44,11.44,11.44,0,10.49,-0.001745253,10.43214286,10.458
2/28/2018,2018,2,28,Wednesday,8,2018-08,11.41,11.41,11.41,11.41,0,10.46,-0.002622365,10.435,10.4612
3/1/2018,2018,3,1,Thursday,8,2018-08,11.38,11.38,11.38,11.38,0,10.43,-0.002629168,10.44214286,10.4634
3/2/2018,2018,3,2,Friday,8,2018-08,11.38,11.38,11.38,11.38,0,10.43,0,10.45,10.4652
3/5/2018,2018,3,5,Monday,9,2018-09,11.41,11.41,11.41,11.41,0,10.46,0.002636099,10.45642857,10.4676
3/6/2018,2018,3,6,Tuesday,9,2018-09,11.43,11.43,11.43,11.43,0,10.48,0.001752809,10.46428571,10.4702
3/7/2018,2018,3,7,Wednesday,9,2018-09,11.43,11.43,11.43,11.43,0,10.48,0,10.46857143,10.4724
3/8/2018,2018,3,8,Thursday,9,2018-09,11.42,11.42,11.42,11.42,0,10.47,-0.000874826,10.46928571,10.4744
3/9/2018,2018,3,9,Friday,9,2018-09,11.48,11.48,11.48,11.48,0,10.52,0.005253914,10.47285714,10.4774
3/12/2018,2018,3,12,Monday,10,2018-10,11.47,11.47,11.47,11.47,0,10.51,-0.000871106,10.47642857,10.48
3/13/2018,2018,3,13,Tuesday,10,2018-10,11.45,11.45,11.45,11.45,0,10.5,-0.00174355,10.47785714,10.4822
3/14/2018,2018,3,14,Wednesday,10,2018-10,11.44,11.44,11.44,11.44,0,10.49,-0.000873479,10.47928571,10.4844
3/15/2018,2018,3,15,Thursday,10,2018-10,11.43,11.43,11.43,11.43,0,10.48,-0.000874152,10.47857143,10.4858
3/16/2018,2018,3,16,Friday,10,2018-10,11.44,11.44,11.44,11.44,0,10.49,0.000874917,10.47785714,10.487
3/19/2018,2018,3,19,Monday,11,2018-11,11.41,11.41,11.41,11.41,0,10.46,-0.002622365,10.47571429,10.487
3/20/2018,2018,3,20,Tuesday,11,2018-11,11.41,11.41,11.41,11.41,0,10.46,0,10.47571429,10.4866
3/21/2018,2018,3,21,Wednesday,11,2018-11,11.43,11.43,11.43,11.43,0,10.48,0.001752809,10.47928571,10.4866
3/22/2018,2018,3,22,Thursday,11,2018-11,11.36,11.36,11.36,11.36,0,10.41,-0.006124235,10.47785714,10.4848
3/23/2018,2018,3,23,Friday,11,2018-11,11.32,11.32,11.32,11.32,0,10.38,-0.003521048,10.47214286,10.4826
3/26/2018,2018,3,26,Monday,12,2018-12,11.37,11.37,11.37,11.37,0,10.42,0.004416908,10.46785714,10.4806
3/27/2018,2018,3,27,Tuesday,12,2018-12,11.32,11.32,11.32,11.32,0,10.38,-0.004397485,10.46071429,10.4772
3/28/2018,2018,3,28,Wednesday,12,2018-12,11.28,11.28,11.28,11.28,0,10.34,-0.003533674,10.45142857,10.4738
3/29/2018,2018,3,29,Thursday,12,2018-12,11.32,11.32,11.32,11.32,0,10.38,0.003546205,10.44142857,10.4706
4/2/2018,2018,4,2,Monday,13,2018-13,11.26,11.26,11.26,11.26,0,10.32,-0.005300419,10.42785714,10.4662
4/3/2018,2018,4,3,Tuesday,13,2018-13,11.29,11.29,11.29,11.29,0,10.35,0.002664285,10.41714286,10.4622
4/4/2018,2018,4,4,Wednesday,13,2018-13,11.29,11.29,11.29,11.29,0,10.35,0,10.40714286,10.4578
4/5/2018,2018,4,5,Thursday,13,2018-13,11.33,11.33,11.33,11.33,0,10.39,0.003543064,10.40071429,10.4538
4/6/2018,2018,4,6,Friday,13,2018-13,11.27,11.27,11.27,11.27,0,10.33,-0.005295649,10.38928571,10.4486
4/9/2018,2018,4,9,Monday,14,2018-14,11.29,11.29,11.29,11.29,0,10.35,0.001774491,10.38142857,10.4438
4/10/2018,2018,4,10,Tuesday,14,2018-14,11.34,11.34,11.34,11.34,0,10.39,0.004428738,10.37642857,10.4396
4/11/2018,2018,4,11,Wednesday,14,2018-14,11.33,11.33,11.33,11.33,0,10.39,-0.000881769,10.37,10.4358
4/12/2018,2018,4,12,Thursday,14,2018-14,11.35,11.35,11.35,11.35,0,10.4,0.001765094,10.36928571,10.433
4/13/2018,2018,4,13,Friday,14,2018-14,11.35,11.35,11.35,11.35,0,10.4,0,10.37071429,10.43
4/16/2018,2018,4,16,Monday,15,2018-15,11.36,11.36,11.36,11.36,0,10.41,0.000881084,10.37,10.4272
4/17/2018,2018,4,17,Tuesday,15,2018-15,11.4,11.4,11.4,11.4,0,10.45,0.00352114,10.375,10.4264
4/18/2018,2018,4,18,Wednesday,15,2018-15,11.44,11.44,11.44,11.44,0,10.49,0.003508785,10.38571429,10.428
4/19/2018,2018,4,19,Thursday,15,2018-15,11.41,11.41,11.41,11.41,0,10.46,-0.002622365,10.39142857,10.4288
4/20/2018,2018,4,20,Friday,15,2018-15,11.38,11.38,11.38,11.38,0,10.43,-0.002629168,10.39928571,10.429
4/23/2018,2018,4,23,Monday,16,2018-16,11.37,11.37,11.37,11.37,0,10.42,-0.000878852,10.40428571,10.4308
4/24/2018,2018,4,24,Tuesday,16,2018-16,11.31,11.31,11.31,11.31,0,10.37,-0.005277019,10.40571429,10.4318
4/25/2018,2018,4,25,Wednesday,16,2018-16,11.31,11.31,11.31,11.31,0,10.37,0,10.40428571,10.4318
4/26/2018,2018,4,26,Thursday,16,2018-16,11.34,11.34,11.34,11.34,0,10.39,0.002652507,10.40857143,10.4322
4/27/2018,2018,4,27,Friday,16,2018-16,11.33,11.33,11.33,11.33,0,10.39,-0.000881769,10.41142857,10.4316
4/30/2018,2018,4,30,Monday,17,2018-17,11.31,11.31,11.31,11.31,0,10.37,-0.001765277,10.41,10.4298
5/1/2018,2018,5,1,Tuesday,17,2018-17,11.32,11.32,11.32,11.32,0,10.38,0.0008842,10.40928571,10.428
5/2/2018,2018,5,2,Wednesday,17,2018-17,11.31,11.31,11.31,11.31,0,10.37,-0.000883418,10.40714286,10.4262
5/3/2018,2018,5,3,Thursday,17,2018-17,11.29,11.29,11.29,11.29,0,10.35,-0.001768399,10.40357143,10.4236
5/4/2018,2018,5,4,Friday,17,2018-17,11.33,11.33,11.33,11.33,0,10.39,0.003543064,10.40214286,10.422
5/7/2018,2018,5,7,Monday,18,2018-18,11.34,11.34,11.34,11.34,0,10.39,0.000882547,10.39785714,10.42
5/8/2018,2018,5,8,Tuesday,18,2018-18,11.34,11.34,11.34,11.34,0,10.39,0,10.39071429,10.4178
5/9/2018,2018,5,9,Wednesday,18,2018-18,11.36,11.36,11.36,11.36,0,10.41,0.001763629,10.38714286,10.4162
5/10/2018,2018,5,10,Thursday,18,2018-18,11.39,11.39,11.39,11.39,0,10.44,0.002641015,10.38785714,10.4158
5/11/2018,2018,5,11,Friday,18,2018-18,11.4,11.4,11.4,11.4,0,10.45,0.000877806,10.39,10.4162
5/14/2018,2018,5,14,Monday,19,2018-19,11.41,11.41,11.41,11.41,0,10.46,0.000877219,10.39642857,10.4168
5/15/2018,2018,5,15,Tuesday,19,2018-19,11.4,11.4,11.4,11.4,0,10.45,-0.00087645,10.40214286,10.4166
5/16/2018,2018,5,16,Wednesday,19,2018-19,11.42,11.42,11.42,11.42,0,10.47,0.001754438,10.40785714,10.4164
5/17/2018,2018,5,17,Thursday,19,2018-19,11.43,11.43,11.43,11.43,0,10.48,0.000875592,10.41428571,10.4164
5/18/2018,2018,5,18,Friday,19,2018-19,11.43,11.43,11.43,11.43,0,10.48,0,10.42214286,10.4166
5/21/2018,2018,5,21,Monday,20,2018-20,11.45,11.45,11.45,11.45,0,10.5,0.001749924,10.43071429,10.4162
5/22/2018,2018,5,22,Tuesday,20,2018-20,11.44,11.44,11.44,11.44,0,10.49,-0.000873479,10.43928571,10.4158
5/23/2018,2018,5,23,Wednesday,20,2018-20,11.42,11.42,11.42,11.42,0,10.47,-0.001748213,10.44785714,10.4152
5/24/2018,2018,5,24,Thursday,20,2018-20,11.42,11.42,11.42,11.42,0,10.47,0,10.45357143,10.4148
5/25/2018,2018,5,25,Friday,20,2018-20,11.43,11.43,11.43,11.43,0,10.48,0.000875592,10.46,10.4148
5/29/2018,2018,5,29,Tuesday,21,2018-21,11.38,11.38,11.38,11.38,0,10.43,-0.00437431,10.46285714,10.4136
5/30/2018,2018,5,30,Wednesday,21,2018-21,11.4,11.4,11.4,11.4,0,10.45,0.001757338,10.46571429,10.4134
5/31/2018,2018,5,31,Thursday,21,2018-21,11.39,11.39,11.39,11.39,0,10.44,-0.000877037,10.46571429,10.413
6/1/2018,2018,6,1,Friday,21,2018-21,11.43,11.43,11.43,11.43,0,10.48,0.003511682,10.46785714,10.413
6/4/2018,2018,6,4,Monday,22,2018-22,11.44,11.44,11.44,11.44,0,10.49,0.000874917,10.47,10.4146
6/5/2018,2018,6,5,Tuesday,22,2018-22,11.46,11.46,11.46,11.46,0,10.5,0.001748304,10.47357143,10.417
6/6/2018,2018,6,6,Wednesday,22,2018-22,11.5,11.5,11.5,11.5,0,10.54,0.003490414,10.47857143,10.4194
6/7/2018,2018,6,7,Thursday,22,2018-22,11.49,11.49,11.49,11.49,0,10.53,-0.000869681,10.48214286,10.4224
6/8/2018,2018,6,8,Friday,22,2018-22,11.5,11.5,11.5,11.5,0,10.54,0.000870438,10.48642857,10.4264
6/11/2018,2018,6,11,Monday,23,2018-23,11.51,11.51,11.51,11.51,0,10.55,0.000869591,10.49,10.4298
6/12/2018,2018,6,12,Tuesday,23,2018-23,11.53,11.53,11.53,11.53,0,10.57,0.00173749,10.49571429,10.4348
6/13/2018,2018,6,13,Wednesday,23,2018-23,11.52,11.52,11.52,11.52,0,10.56,-0.000867148,10.50214286,10.439
6/14/2018,2018,6,14,Thursday,23,2018-23,11.54,11.54,11.54,11.54,0,10.58,0.001736072,10.51,10.4436
6/15/2018,2018,6,15,Friday,23,2018-23,11.52,11.52,11.52,11.52,0,10.56,-0.001733064,10.51571429,10.447
6/18/2018,2018,6,18,Monday,24,2018-24,11.52,11.52,11.52,11.52,0,10.56,0,10.525,10.4516
6/19/2018,2018,6,19,Tuesday,24,2018-24,11.5,11.5,11.5,11.5,0,10.54,-0.001736163,10.53142857,10.4554
6/20/2018,2018,6,20,Wednesday,24,2018-24,11.55,11.55,11.55,11.55,0,10.59,0.004347684,10.54214286,10.4594
6/21/2018,2018,6,21,Thursday,24,2018-24,11.52,11.52,11.52,11.52,0,10.56,-0.00259721,10.54785714,10.4628
6/22/2018,2018,6,22,Friday,24,2018-24,11.52,11.52,11.52,11.52,0,10.56,0,10.55285714,10.466
6/25/2018,2018,6,25,Monday,25,2018-25,11.43,11.43,11.43,11.43,0,10.48,-0.007812641,10.55142857,10.4676
6/26/2018,2018,6,26,Tuesday,25,2018-25,11.44,11.44,11.44,11.44,0,10.49,0.000874917,10.54785714,10.4692
6/27/2018,2018,6,27,Wednesday,25,2018-25,11.41,11.41,11.41,11.41,0,10.46,-0.002622365,10.54285714,10.4694
6/28/2018,2018,6,28,Thursday,25,2018-25,11.41,11.41,11.41,11.41,0,10.46,0,10.53714286,10.4688
6/29/2018,2018,6,29,Friday,25,2018-25,11.43,11.43,11.43,11.43,0,10.48,0.001752809,10.53214286,10.4692
7/2/2018,2018,7,2,Monday,26,2018-26,11.43,11.43,11.43,11.43,0,10.48,0,10.52571429,10.4702
7/3/2018,2018,7,3,Tuesday,26,2018-26,11.43,11.43,11.43,11.43,0,10.48,0,10.52,10.4714
7/5/2018,2018,7,5,Thursday,26,2018-26,11.45,11.45,11.45,11.45,0,10.5,0.001749924,10.51428571,10.474
7/6/2018,2018,7,6,Friday,26,2018-26,11.48,11.48,11.48,11.48,0,10.52,0.002619983,10.51142857,10.477
7/9/2018,2018,7,9,Monday,27,2018-27,11.52,11.52,11.52,11.52,0,10.56,0.003484424,10.51142857,10.4804
7/10/2018,2018,7,10,Tuesday,27,2018-27,11.52,11.52,11.52,11.52,0,10.56,0,10.51285714,10.4838
7/11/2018,2018,7,11,Wednesday,27,2018-27,11.49,11.49,11.49,11.49,0,10.53,-0.002604334,10.50857143,10.487
7/12/2018,2018,7,12,Thursday,27,2018-27,11.54,11.54,11.54,11.54,0,10.58,0.00435174,10.51,10.491
7/13/2018,2018,7,13,Friday,27,2018-27,11.54,11.54,11.54,11.54,0,10.58,0,10.51142857,10.4952
7/16/2018,2018,7,16,Monday,28,2018-28,11.51,11.51,11.51,11.51,0,10.55,-0.00259964,10.51642857,10.4992
7/17/2018,2018,7,17,Tuesday,28,2018-28,11.53,11.53,11.53,11.53,0,10.57,0.00173749,10.52214286,10.5028
7/18/2018,2018,7,18,Wednesday,28,2018-28,11.55,11.55,11.55,11.55,0,10.59,0.001734567,10.53142857,10.5068
7/19/2018,2018,7,19,Thursday,28,2018-28,11.54,11.54,11.54,11.54,0,10.58,-0.000865647,10.54,10.5106
7/20/2018,2018,7,20,Friday,28,2018-28,11.53,11.53,11.53,11.53,0,10.57,-0.000866667,10.54642857,10.5138
7/23/2018,2018,7,23,Monday,29,2018-29,11.54,11.54,11.54,11.54,0,10.58,0.000867419,10.55357143,10.5166
7/24/2018,2018,7,24,Tuesday,29,2018-29,11.52,11.52,11.52,11.52,0,10.56,-0.001733064,10.55928571,10.5188
7/25/2018,2018,7,25,Wednesday,29,2018-29,11.54,11.54,11.54,11.54,0,10.58,0.001736072,10.565,10.5212
7/26/2018,2018,7,26,Thursday,29,2018-29,11.54,11.54,11.54,11.54,0,10.58,0,10.56928571,10.5238
7/27/2018,2018,7,27,Friday,29,2018-29,11.51,11.51,11.51,11.51,0,10.55,-0.00259964,10.56857143,10.5254
7/30/2018,2018,7,30,Monday,30,2018-30,11.47,11.47,11.47,11.47,0,10.51,-0.003475342,10.565,10.526
